ID,Prob1
385, 0.45
386, 0.27
387, 0.26
388, 0.15
389, 0.39
390, 0.06
391, 0.08
392, 0.68
393, 0.23
394, 0.45
395, 0.38
396, 0.88
397, 0.05
398, 0.18
399, 0.93
400, 0.40
401, 0.43
402, 0.04
403, 0.04
404, 0.84
405, 0.11
406, 0.39
407, 0.22
408, 0.17
409, 0.37
410, 0.07
411, 0.51
412, 0.15
413, 0.25
414, 0.06
415, 0.23
416, 0.47
417, 0.16
418, 0.14
419, 0.60
420, 0.62
421, 0.16
422, 0.39
423, 0.18
424, 0.29
425, 0.52
426, 0.12
427, 0.38
428, 0.22
429, 0.09
430, 0.44
431, 0.56
432, 0.11
433, 0.26
434, 0.57
435, 0.23
436, 0.52
437, 0.73
438, 0.50
439, 0.08
440, 0.52
441, 0.27
442, 0.77
443, 0.28
444, 0.04
445, 0.15
446, 0.64
447, 0.03
448, 0.92
449, 0.14
450, 0.32
451, 0.74
452, 0.85
453, 0.43
454, 0.33
455, 0.15
456, 0.77
457, 0.36
458, 0.66
459, 0.28
460, 0.53
461, 0.06
462, 0.12
463, 0.14
464, 0.09
465, 0.01
466, 0.25
467, 0.38
468, 0.22
469, 0.23
470, 0.52
471, 0.25
472, 0.14
473, 0.34
474, 0.20
475, 0.44
476, 0.07
477, 0.11
478, 0.50
479, 0.31
480, 0.36
481, 0.16
482, 0.25
483, 0.63
484, 0.21
485, 0.90
486, 0.40
487, 0.65
488, 0.55
489, 0.47
490, 0.18
491, 0.10
492, 0.09
493, 0.24
494, 0.47
495, 0.27
496, 0.89
497, 0.70
498, 0.96
499, 0.48
500, 0.22
501, 0.15
502, 0.37
503, 0.19
504, 0.43
505, 0.12
506, 0.29
507, 0.08
508, 0.08
509, 0.26
510, 0.41
511, 0.25
512, 0.06
513, 0.02
514, 0.36
515, 0.53
516, 0.02
517, 0.63
518, 0.48
519, 0.92
520, 0.73
521, 0.30
522, 0.27
523, 0.59
524, 0.13
525, 0.75
526, 0.12
527, 0.13
528, 0.42
529, 0.18
530, 0.02
531, 0.38
532, 0.30
533, 0.25
534, 0.81
535, 0.67
536, 0.23
537, 0.12
538, 0.11
539, 0.31
540, 0.04
541, 0.01
542, 0.56
543, 0.19
544, 0.20
545, 0.53
546, 0.29
547, 0.09
548, 0.84
549, 0.08
550, 0.39
551, 0.19
552, 0.78
553, 0.12
554, 0.22
555, 0.04
556, 0.15
557, 0.14
558, 0.49
559, 0.10
560, 0.40
561, 0.33
562, 0.18
563, 0.20
564, 0.31
565, 0.32
566, 0.03
567, 0.42
568, 0.30
569, 0.31
570, 0.48
571, 0.03
572, 0.20
573, 0.37
574, 0.44
575, 0.27
576, 0.31
577, 0.65
578, 0.27
579, 0.32
580, 0.54
581, 0.23
582, 0.49
583, 0.31
584, 0.13
585, 0.18
586, 0.70
587, 0.58
588, 0.17
589, 0.93
590, 0.08
591, 0.14
592, 0.74
593, 0.30
594, 0.18
595, 0.56
596, 0.46
597, 0.25
598, 0.12
599, 0.18
600, 0.49
601, 0.19
602, 0.14
603, 0.65
604, 0.04
605, 0.11
606, 0.54
607, 0.01
608, 0.57
609, 0.30
610, 0.48
611, 0.45
612, 0.39
613, 0.50
614, 0.49
615, 0.05
616, 0.28
617, 0.28
618, 0.11
619, 0.37
620, 0.78
621, 0.73
622, 0.25
623, 0.36
624, 0.07
625, 0.28
626, 0.24
627, 0.03
628, 0.64
629, 0.68
630, 0.48
631, 0.25
632, 0.32
633, 0.16
634, 0.14
635, 0.57
636, 0.43
637, 0.07
638, 0.60
639, 0.38
640, 0.11
641, 0.59
642, 0.44
643, 0.35
644, 0.78
645, 0.16
646, 0.18
647, 0.30
648, 0.16
649, 0.21
650, 0.36
651, 0.13
652, 0.89
653, 0.01
654, 0.09
655, 0.29
656, 0.30
657, 0.65
658, 0.51
659, 0.14
660, 0.76
661, 0.38
662, 0.04
663, 0.04
664, 0.89
665, 0.09
666, 0.03
667, 0.22
668, 0.79
669, 0.10
670, 0.09
671, 0.25
672, 0.20
673, 0.02
674, 0.17
675, 0.83
676, 0.24
677, 0.35
678, 0.23
679, 0.15
680, 0.88
681, 0.18
682, 0.16
683, 0.67
684, 0.30
685, 0.04
686, 0.06
687, 0.11
688, 0.07
689, 0.56
690, 0.67
691, 0.08
692, 0.88
693, 0.62
694, 0.77
695, 0.42
696, 0.30
697, 0.26
698, 0.01
699, 0.13
700, 0.46
701, 0.19
702, 0.16
703, 0.30
704, 0.56
705, 0.32
706, 0.34
707, 0.09
708, 0.09
709, 0.04
710, 0.35
711, 0.94
712, 0.06
713, 0.13
714, 0.21
715, 0.31
716, 0.79
717, 0.19
718, 0.58
719, 0.04
720, 0.62
721, 0.80
722, 0.61
723, 0.56
724, 0.01
725, 0.87
726, 0.03
727, 0.70
728, 0.47
729, 0.39
730, 0.02
731, 0.57
732, 0.24
733, 0.05
734, 0.14
735, 0.51
736, 0.43
737, 0.03
738, 0.89
739, 0.45
740, 0.69
741, 0.88
742, 0.35
743, 0.14
744, 0.60
745, 0.57
746, 0.72
747, 0.75
748, 0.11
749, 0.09
750, 0.08
751, 0.78
752, 0.60
753, 0.02
754, 0.18
755, 0.65
756, 0.53
757, 0.14
758, 0.10
759, 0.26
760, 0.21
761, 0.48
762, 0.70
763, 0.18
764, 0.33
765, 0.22
766, 0.13
767, 0.03
768, 0.21
769, 0.78
770, 0.49
771, 0.02
772, 0.16
773, 0.11
774, 0.44
775, 0.08
776, 0.13
777, 0.08
778, 0.28
779, 0.09
780, 0.79
781, 0.07
782, 0.05
783, 0.20
784, 0.49
785, 0.20
786, 0.52
787, 0.34
788, 0.60
789, 0.02
790, 0.24
791, 0.50
792, 0.42
793, 0.70
794, 0.96
795, 0.16
796, 0.24
797, 0.90
798, 0.71
799, 0.45
800, 0.77
801, 0.32
802, 0.23
803, 0.13
804, 0.55
805, 0.78
806, 0.25
807, 0.10
808, 0.01
809, 0.49
810, 0.09
811, 0.93
812, 0.11
813, 0.22
814, 0.42
815, 0.01
816, 0.16
817, 0.67
818, 0.14
819, 0.25
820, 0.61
821, 0.39
822, 0.08
823, 0.36
824, 0.25
825, 0.31
826, 0.84
827, 0.08
828, 0.42
829, 0.83
830, 0.21
831, 0.10
832, 0.46
833, 0.56
834, 0.34
835, 0.76
836, 0.39
837, 0.08
838, 0.43
839, 0.01
840, 0.31
841, 0.56
842, 0.02
843, 0.50
844, 0.52
845, 0.74
846, 0.23
847, 0.61
848, 0.26
849, 0.74
850, 0.27
851, 0.67
852, 0.64
853, 0.23
854, 0.19
855, 0.27
856, 0.41
857, 0.88
858, 0.11
859, 0.24
860, 0.02
861, 0.02
862, 0.29
863, 0.29
864, 0.53
865, 0.44
866, 0.03
867, 0.36
868, 0.42
869, 0.20
870, 0.87
871, 0.26
872, 0.17
873, 0.35
874, 0.53
875, 0.52
876, 0.71
877, 0.47
878, 0.16
879, 0.17
880, 0.17
881, 0.01
882, 0.08
883, 0.49
884, 0.38
885, 0.11
886, 0.22
887, 0.41
888, 0.33
889, 0.63
890, 0.03
891, 0.43
892, 0.39
893, 0.22
894, 0.24
895, 0.20
896, 0.11
897, 0.13
898, 0.58
899, 0.01
900, 0.84
901, 0.77
902, 0.38
903, 0.17
904, 0.58
905, 0.97
906, 0.41
907, 0.87
908, 0.87
909, 0.47
910, 0.29
911, 0.12
912, 0.11
913, 0.67
914, 0.02
915, 0.31
916, 0.32
917, 0.46
918, 0.19
919, 0.33
920, 0.66
921, 0.49
922, 0.03
923, 0.69
924, 0.80
925, 0.04
926, 0.12
927, 0.46
928, 0.43
929, 0.34
930, 0.13
931, 0.01
932, 0.01
933, 0.42
934, 0.06
935, 0.23
936, 0.12
937, 0.50
938, 0.36
939, 0.85
940, 0.08
941, 0.06
942, 0.83
943, 0.35
944, 0.30
945, 0.08
946, 0.36
947, 0.09
948, 0.23
949, 0.43
950, 0.75
951, 0.85
952, 0.49
953, 0.96
954, 0.23
955, 0.31
956, 0.15
957, 0.04
958, 0.54
959, 0.31
960, 0.52
961, 0.69
962, 0.23
963, 0.30
964, 0.20
965, 0.13
966, 0.92
967, 0.44
968, 0.12
969, 0.47
970, 0.87
971, 0.46
972, 0.42
973, 0.31
974, 0.74
975, 0.50
976, 0.04
977, 0.27
978, 0.20
979, 0.23
980, 0.31
981, 0.38
982, 0.40
983, 0.13
984, 0.09
985, 0.09
986, 0.15
987, 0.51
988, 0.02
989, 0.52
990, 0.04
991, 0.77
992, 0.25
993, 0.24
994, 0.06
995, 0.34
996, 0.54
997, 0.31
998, 0.29
999, 0.04
1000, 0.04
1001, 0.76
1002, 0.39
1003, 0.24
1004, 0.88
1005, 0.08
1006, 0.13
1007, 0.90
1008, 0.04
1009, 0.70
1010, 0.10
1011, 0.83
1012, 0.06
1013, 0.68
1014, 0.40
1015, 0.13
1016, 0.67
1017, 0.59
1018, 0.51
1019, 0.12
1020, 0.59
1021, 0.67
1022, 0.62
1023, 0.97
1024, 0.11
1025, 0.73
1026, 0.42
1027, 0.59
1028, 0.56
1029, 0.53
1030, 0.26
1031, 0.72
1032, 0.05
1033, 0.51
1034, 0.20
1035, 0.76
1036, 0.15
1037, 0.28
1038, 0.49
1039, 0.63
1040, 0.38
1041, 0.74
1042, 0.17
1043, 0.35
1044, 0.58
1045, 0.10
1046, 0.15
1047, 0.02
1048, 0.76
1049, 0.43
1050, 0.02
1051, 0.60
1052, 0.17
1053, 0.03
1054, 0.21
1055, 0.19
1056, 0.14
1057, 0.25
1058, 0.26
1059, 0.31
1060, 0.26
1061, 0.31
1062, 0.15
1063, 0.39
1064, 0.02
1065, 0.61
1066, 0.16
1067, 0.44
1068, 0.29
1069, 0.15
1070, 0.82
1071, 0.32
1072, 0.37
1073, 0.69
1074, 0.08
1075, 0.16
1076, 0.18
1077, 0.15
1078, 0.05
1079, 0.64
1080, 0.10
1081, 0.43
1082, 0.26
1083, 0.47
1084, 0.10
1085, 0.21
1086, 0.03
1087, 0.37
1088, 0.54
1089, 0.80
1090, 0.14
1091, 0.04
1092, 0.13
1093, 0.36
1094, 0.02
1095, 0.27
1096, 0.57
1097, 0.31
1098, 0.35
1099, 0.17
1100, 0.49
1101, 0.15
1102, 0.34
1103, 0.82
1104, 0.70
1105, 0.16
1106, 0.57
1107, 0.04
1108, 0.39
1109, 0.46
1110, 0.59
1111, 0.10
1112, 0.79
1113, 0.42
1114, 0.05
1115, 0.29
1116, 0.40
1117, 0.19
1118, 0.01
1119, 0.29
1120, 0.58
1121, 0.23
1122, 0.28
1123, 0.14
1124, 0.75
1125, 0.17
1126, 0.58
1127, 0.16
1128, 0.18
1129, 0.53
1130, 0.40
1131, 0.34
1132, 0.64
1133, 0.23
1134, 0.55
1135, 0.77
1136, 0.62
1137, 0.13
1138, 0.15
1139, 0.44
1140, 0.47
1141, 0.24
1142, 0.30
1143, 0.31
1144, 0.74
1145, 0.22
1146, 0.04
1147, 0.03
1148, 0.15
1149, 0.42
1150, 0.18
1151, 0.27
1152, 0.38
1153, 0.24
1154, 0.04
1155, 0.19
1156, 0.08
1157, 0.01
1158, 0.44
1159, 0.38
1160, 0.55
1161, 0.01
1162, 0.05
1163, 0.36
1164, 0.12
1165, 0.85
1166, 0.37
1167, 0.11
1168, 0.40
1169, 0.67
1170, 0.03
1171, 0.77
1172, 0.30
1173, 0.89
1174, 0.29
1175, 0.40
1176, 0.87
1177, 0.91
1178, 0.44
1179, 0.42
1180, 0.11
1181, 0.06
1182, 0.02
1183, 0.39
1184, 0.86
1185, 0.65
1186, 0.72
1187, 0.10
1188, 0.39
1189, 0.27
1190, 0.11
1191, 0.22
1192, 0.06
1193, 0.55
1194, 0.81
1195, 0.17
1196, 0.18
1197, 0.19
1198, 0.77
1199, 0.27
1200, 0.31
1201, 0.47
1202, 0.50
1203, 0.82
1204, 0.14
1205, 0.34
1206, 0.31
1207, 0.47
1208, 0.12
1209, 0.84
1210, 0.45
1211, 0.04
1212, 0.63
1213, 0.23
1214, 0.61
1215, 0.64
1216, 0.32
1217, 0.19
1218, 0.40
1219, 0.25
1220, 0.20
1221, 0.09
1222, 0.31
1223, 0.16
1224, 0.02
1225, 0.23
1226, 0.10
1227, 0.22
1228, 0.46
1229, 0.51
1230, 0.17
1231, 0.64
1232, 0.22
1233, 0.61
1234, 0.30
1235, 0.05
1236, 0.25
1237, 0.10
1238, 0.03
1239, 0.76
1240, 0.29
1241, 0.30
1242, 0.92
1243, 0.16
1244, 0.11
1245, 0.38
1246, 0.41
1247, 0.92
1248, 0.73
1249, 0.02
1250, 0.35
1251, 0.09
1252, 0.56
1253, 0.25
1254, 0.21
1255, 0.02
1256, 0.46
1257, 0.06
1258, 0.35
1259, 0.48
1260, 0.21
1261, 0.16
1262, 0.33
1263, 0.07
1264, 0.16
1265, 0.02
1266, 0.29
1267, 0.22
1268, 0.10
1269, 0.03
1270, 0.44
1271, 0.37
1272, 0.10
1273, 0.19
1274, 0.04
1275, 0.18
1276, 0.19
1277, 0.03
1278, 0.65
1279, 0.11
1280, 0.50
1281, 0.02
1282, 0.14
1283, 0.57
1284, 0.21
1285, 0.42
1286, 0.09
1287, 0.47
1288, 0.15
1289, 0.63
1290, 0.23
1291, 0.36
1292, 0.17
1293, 0.46
1294, 0.43
1295, 0.33
1296, 0.12
1297, 0.11
1298, 0.20
1299, 0.13
1300, 0.15
1301, 0.42
1302, 0.78
1303, 0.23
1304, 0.11
1305, 0.23
1306, 0.01
1307, 0.81
1308, 0.07
1309, 0.06
1310, 0.37
1311, 0.45
1312, 0.71
1313, 0.42
1314, 0.07
1315, 0.14
1316, 0.01
1317, 0.17
1318, 0.21
1319, 0.23
1320, 0.20
1321, 0.44
1322, 0.96
1323, 0.04
1324, 0.96
1325, 0.67
1326, 0.06
1327, 0.45
1328, 0.62
1329, 0.05
1330, 0.36
1331, 0.10
1332, 0.21
1333, 0.03
1334, 0.18
1335, 0.06
1336, 0.13
1337, 0.27
1338, 0.13
1339, 0.40
1340, 0.63
1341, 0.86
1342, 0.96
1343, 0.88
1344, 0.88
1345, 0.41
1346, 0.11
1347, 0.49
1348, 0.22
1349, 0.34
1350, 0.01
1351, 0.57
1352, 0.02
1353, 0.40
1354, 0.42
1355, 0.43
1356, 0.30
1357, 0.25
1358, 0.43
1359, 0.19
1360, 0.55
1361, 0.81
1362, 0.43
1363, 0.24
1364, 0.44
1365, 0.85
1366, 0.78
1367, 0.48
1368, 0.02
1369, 0.53
1370, 0.36
1371, 0.34
1372, 0.76
1373, 0.17
1374, 0.09
1375, 0.47
1376, 0.23
1377, 0.03
1378, 0.18
1379, 0.95
1380, 0.05
1381, 0.97
1382, 0.41
1383, 0.45
1384, 0.16
1385, 0.50
1386, 0.56
1387, 0.47
1388, 0.61
1389, 0.51
1390, 0.61
1391, 0.55
1392, 0.44
1393, 0.62
1394, 0.01
1395, 0.05
1396, 0.81
1397, 0.87
1398, 0.24
1399, 0.81
1400, 0.27
1401, 0.13
1402, 0.42
1403, 0.22
1404, 0.85
1405, 0.07
1406, 0.46
1407, 0.44
1408, 0.45
1409, 0.40
1410, 0.22
1411, 0.13
1412, 0.13
1413, 0.04
1414, 0.01
1415, 0.23
1416, 0.04
1417, 0.57
1418, 0.37
1419, 0.45
1420, 0.07
1421, 0.17
1422, 0.34
1423, 0.30
1424, 0.72
1425, 0.48
1426, 0.49
1427, 0.02
1428, 0.15
1429, 0.31
1430, 0.15
1431, 0.06
1432, 0.46
1433, 0.19
1434, 0.19
1435, 0.53
1436, 0.47
1437, 0.79
1438, 0.12
1439, 0.08
1440, 0.29
1441, 0.47
1442, 0.61
1443, 0.02
1444, 0.17
1445, 0.27
1446, 0.23
1447, 0.32
1448, 0.48
1449, 0.18
1450, 0.06
1451, 0.30
1452, 0.06
1453, 0.19
1454, 0.16
1455, 0.02
1456, 0.05
1457, 0.69
1458, 0.80
1459, 0.40
1460, 0.04
1461, 0.45
1462, 0.54
1463, 0.05
1464, 0.98
1465, 0.63
1466, 0.05
1467, 0.03
1468, 0.85
1469, 0.39
1470, 0.36
1471, 0.06
1472, 0.91
1473, 0.49
1474, 0.09
1475, 0.72
1476, 0.21
1477, 0.27
1478, 0.25
1479, 0.38
1480, 0.41
1481, 0.71
1482, 0.57
1483, 0.09
1484, 0.81
1485, 0.14
1486, 0.09
1487, 0.14
1488, 0.51
1489, 0.16
1490, 0.04
1491, 0.62
1492, 0.39
1493, 0.13
1494, 0.84
1495, 0.74
1496, 0.74
1497, 0.04
1498, 0.21
1499, 0.46
1500, 0.66
1501, 0.35
1502, 0.22
1503, 0.92
1504, 0.18
1505, 0.03
1506, 0.15
1507, 0.60
1508, 0.15
1509, 0.33
1510, 0.68
1511, 0.03
1512, 0.02
1513, 0.15
1514, 0.39
1515, 0.08
1516, 0.48
1517, 0.27
1518, 0.53
1519, 0.35
1520, 0.10
1521, 0.76
1522, 0.32
1523, 0.09
1524, 0.23
1525, 0.61
1526, 0.47
1527, 0.19
1528, 0.27
1529, 0.89
1530, 0.58
1531, 0.25
1532, 0.10
1533, 0.07
1534, 0.27
1535, 0.29
1536, 0.01
1537, 0.70
1538, 0.46
1539, 0.52
1540, 0.55
1541, 0.17
1542, 0.13
1543, 0.33
1544, 0.23
1545, 0.62
1546, 0.18
1547, 0.13
1548, 0.10
1549, 0.79
1550, 0.23
1551, 0.75
1552, 0.19
1553, 0.20
1554, 0.45
1555, 0.65
1556, 0.13
1557, 0.49
1558, 0.90
1559, 0.15
1560, 0.25
1561, 0.02
1562, 0.45
1563, 0.44
1564, 0.53
1565, 0.76
1566, 0.07
1567, 0.31
1568, 0.62
1569, 0.08
1570, 0.05
1571, 0.03
1572, 0.21
1573, 0.49
1574, 0.36
1575, 0.10
1576, 0.38
1577, 0.12
1578, 0.05
1579, 0.40
1580, 0.17
1581, 0.23
1582, 0.25
1583, 0.98
1584, 0.60
1585, 0.75
1586, 0.22
1587, 0.60
1588, 0.86
1589, 0.38
1590, 0.62
1591, 0.12
1592, 0.11
1593, 0.21
1594, 0.90
1595, 0.52
1596, 0.20
1597, 0.87
1598, 0.37
1599, 0.07
1600, 0.57
1601, 0.95
1602, 0.21
1603, 0.13
1604, 0.21
1605, 0.23
1606, 0.53
1607, 0.08
1608, 0.11
1609, 0.03
1610, 0.28
1611, 0.36
1612, 0.07
1613, 0.17
1614, 0.05
1615, 0.20
1616, 0.28
1617, 0.31
1618, 0.01
1619, 0.94
1620, 0.67
1621, 0.98
1622, 0.10
1623, 0.28
1624, 0.47
1625, 0.11
1626, 0.54
1627, 0.18
1628, 0.02
1629, 0.26
1630, 0.49
1631, 0.33
1632, 0.70
1633, 0.80
1634, 0.20
1635, 0.42
1636, 0.18
1637, 0.24
1638, 0.30
1639, 0.21
1640, 0.61
1641, 0.04
1642, 0.47
1643, 0.38
1644, 0.74
1645, 0.21
1646, 0.97
1647, 0.74
1648, 0.16
1649, 0.23
1650, 0.22
1651, 0.55
1652, 0.13
1653, 0.10
1654, 0.65
1655, 0.10
1656, 0.45
1657, 0.36
1658, 0.49
1659, 0.02
1660, 0.18
1661, 0.64
1662, 0.41
1663, 0.20
1664, 0.80
1665, 0.56
1666, 0.29
1667, 0.01
1668, 0.37
1669, 0.50
1670, 0.63
1671, 0.29
1672, 0.45
1673, 0.09
1674, 0.17
1675, 0.77
1676, 0.63
1677, 0.30
1678, 0.14
1679, 0.25
1680, 0.50
1681, 0.56
1682, 0.69
1683, 0.65
1684, 0.15
1685, 0.32
1686, 0.84
1687, 0.09
1688, 0.07
1689, 0.23
1690, 0.01
1691, 0.32
1692, 0.94
1693, 0.59
1694, 0.80
1695, 0.29
1696, 0.36
1697, 0.23
1698, 0.65
1699, 0.49
1700, 0.45
1701, 0.38
1702, 0.32
1703, 0.11
1704, 0.65
1705, 0.85
1706, 0.54
1707, 0.06
1708, 0.16
1709, 0.43
1710, 0.52
1711, 0.25
1712, 0.39
1713, 0.90
1714, 0.49
1715, 0.74
1716, 0.41
1717, 0.46
1718, 0.14
1719, 0.18
1720, 0.39
1721, 0.32
1722, 0.23
1723, 0.24
1724, 0.88
1725, 0.30
1726, 0.97
1727, 0.09
1728, 0.67
1729, 0.18
1730, 0.11
1731, 0.05
1732, 0.15
1733, 0.47
1734, 0.03
1735, 0.73
1736, 0.02
1737, 0.21
1738, 0.32
1739, 0.59
1740, 0.06
1741, 0.22
1742, 0.25
1743, 0.38
1744, 0.24
1745, 0.02
1746, 0.49
1747, 0.81
1748, 0.76
1749, 0.41
1750, 0.13
1751, 0.31
1752, 0.05
1753, 0.17
1754, 0.15
1755, 0.05
1756, 0.60
1757, 0.75
1758, 0.08
1759, 0.15
1760, 0.30
1761, 0.35
1762, 0.26
1763, 0.28
1764, 0.30
1765, 0.41
1766, 0.07
1767, 0.86
1768, 0.40
1769, 0.75
1770, 0.23
1771, 0.28
1772, 0.11
1773, 0.20
1774, 0.76
1775, 0.64
1776, 0.66
1777, 0.41
1778, 0.23
1779, 0.32
1780, 0.18
1781, 0.83
1782, 0.47
1783, 0.09
1784, 0.43
1785, 0.22
1786, 0.09
1787, 0.10
1788, 0.37
1789, 0.01
1790, 0.12
1791, 0.32
1792, 0.60
1793, 0.37
1794, 0.13
1795, 0.19
1796, 0.23
1797, 0.44
1798, 0.32
1799, 0.37
1800, 0.10
1801, 0.74
1802, 0.46
1803, 0.04
1804, 0.23
1805, 0.79
1806, 0.11
1807, 0.30
1808, 0.04
1809, 0.64
1810, 0.30
1811, 0.38
1812, 0.39
1813, 0.66
1814, 0.84
1815, 0.35
1816, 0.06
1817, 0.81
1818, 0.40
1819, 0.47
1820, 0.18
1821, 0.50
1822, 0.69
1823, 0.35
1824, 0.10
1825, 0.37
1826, 0.09
1827, 0.37
1828, 0.52
1829, 0.65
1830, 0.23
1831, 0.02
1832, 0.23
1833, 0.49
1834, 0.27
1835, 0.40
1836, 0.55
1837, 0.01
1838, 0.88
1839, 0.76
1840, 0.12
1841, 0.32
1842, 0.65
1843, 0.63
1844, 0.98
1845, 0.40
1846, 0.20
1847, 0.44
1848, 0.10
1849, 0.36
1850, 0.07
1851, 0.07
1852, 0.57
1853, 0.04
1854, 0.10
1855, 0.60
1856, 0.26
1857, 0.60
1858, 0.22
1859, 0.58
1860, 0.12
1861, 0.25
1862, 0.10
1863, 0.22
1864, 0.18
1865, 0.08
1866, 0.25
1867, 0.14
1868, 0.52
1869, 0.83
1870, 0.12
1871, 0.32
1872, 0.31
